"GRID_TYPE","GAME_ID","GAME_EVENT_ID","PLAYER_ID","PLAYER_NAME","TEAM_ID","TEAM_NAME","PERIOD","MINUTES_REMAINING","SECONDS_REMAINING","EVENT_TYPE","ACTION_TYPE","SHOT_TYPE","SHOT_ZONE_BASIC","SHOT_ZONE_AREA","SHOT_ZONE_RANGE","SHOT_DISTANCE","LOC_X","LOC_Y","SHOT_ATTEMPTED_FLAG","SHOT_MADE_FLAG","GAME_DATE","HTM","VTM"
"Shot Chart Detail","0021400001","9","203901","Elfrid Payton","1610612753","Orlando Magic","1","10","54","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-15","4","1","0","20141028","NOP","ORL"
"Shot Chart Detail","0021400001","50","203901","Elfrid Payton","1610612753","Orlando Magic","1","6","58","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","-23","4","1","0","20141028","NOP","ORL"
"Shot Chart Detail","0021400001","233","203901","Elfrid Payton","1610612753","Orlando Magic","2","6","16","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.","14","135","56","1","0","20141028","NOP","ORL"
"Shot Chart Detail","0021400001","248","203901","Elfrid Payton","1610612753","Orlando Magic","2","4","50","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","-2","20","1","1","20141028","NOP","ORL"
"Shot Chart Detail","0021400001","301","203901","Elfrid Payton","1610612753","Orlando Magic","2","0","17","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","26","38","1","0","20141028","NOP","ORL"
"Shot Chart Detail","0021400001","303","203901","Elfrid Payton","1610612753","Orlando Magic","2","0","14","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","3","-11","32","1","0","20141028","NOP","ORL"
"Shot Chart Detail","0021400001","349","203901","Elfrid Payton","1610612753","Orlando Magic","3","7","45","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","-18","11","1","0","20141028","NOP","ORL"
"Shot Chart Detail","0021400001","473","203901","Elfrid Payton","1610612753","Orlando Magic","4","9","56","Made Shot","Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","10","11","1","1","20141028","NOP","ORL"
"Shot Chart Detail","0021400016","261","203901","Elfrid Payton","1610612753","Orlando Magic","2","0","3","Missed Shot","Running Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","3","12","34","1","0","20141030","ORL","WAS"
"Shot Chart Detail","0021400016","318","203901","Elfrid Payton","1610612753","Orlando Magic","3","7","17","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-13","-2","1","0","20141030","ORL","WAS"
"Shot Chart Detail","0021400029","20","203901","Elfrid Payton","1610612753","Orlando Magic","1","8","57","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","5","37","44","1","0","20141101","ORL","TOR"
"Shot Chart Detail","0021400029","32","203901","Elfrid Payton","1610612753","Orlando Magic","1","7","30","Made Shot","Driving Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","1","1","1","20141101","ORL","TOR"
"Shot Chart Detail","0021400029","162","203901","Elfrid Payton","1610612753","Orlando Magic","2","9","45","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","10","1","1","1","20141101","ORL","TOR"
"Shot Chart Detail","0021400029","165","203901","Elfrid Payton","1610612753","Orlando Magic","2","9","12","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","0","0","1","1","0","20141101","ORL","TOR"
"Shot Chart Detail","0021400029","182","203901","Elfrid Payton","1610612753","Orlando Magic","2","7","48","Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-5","11","1","1","20141101","ORL","TOR"
"Shot Chart Detail","0021400029","203","203901","Elfrid Payton","1610612753","Orlando Magic","2","5","19","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","18","-75","170","1","0","20141101","ORL","TOR"
"Shot Chart Detail","0021400029","237","203901","Elfrid Payton","1610612753","Orlando Magic","2","3","0","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","1","-4","17","1","1","20141101","ORL","TOR"
