"TeamID","SEASON","LeagueID","PLAYER","NUM","POSITION","HEIGHT","WEIGHT","BIRTH_DATE","AGE","EXP","SCHOOL","PLAYER_ID"
"1610612739","2013","00","CJ Miles","0","G","6-6","231","MAR 18, 1987","27","8","No College","101139"
"1610612739","2013","00","Jarrett Jack","1","G","6-3","200","OCT 28, 1983","30","8","Georgia Tech","101127"
"1610612739","2013","00","Kyrie Irving","2","G","6-3","193","MAR 23, 1992","22","2","Duke","202681"
"1610612739","2013","00","Dion Waiters","3","G","6-4","225","DEC 10, 1991","22","1","Syracuse","203079"
"1610612739","2013","00","Matthew Dellavedova","8","G","6-4","200","SEP 08, 1990","23","R","St. Mary's (CA)","203521"
"1610612739","2013","00","Luol Deng","9","F","6-9","220","APR 16, 1985","29","9","Duke","2736"
"1610612739","2013","00","Sergey Karasev","10","G","6-7","196","OCT 26, 1993","20","R"," ","203508"
"1610612739","2013","00","Tristan Thompson","13","F","6-9","238","MAR 13, 1991","23","2","Texas","202684"
"1610612739","2013","00","Anthony Bennett","15","F","6-8","259","MAR 14, 1993","21","R","UNLV","203461"
"1610612739","2013","00","Anderson Varejao","17","C","6-11","267","SEP 28, 1982","31","9"," ","2760"
"1610612739","2013","00","Scotty Hopson","24","G","6-7","204","AUG 08, 1989","24","R","Tennessee","203816"
"1610612739","2013","00","Carrick Felix","30","G-F","6-6","201","AUG 17, 1990","23","R","Arizona State","203467"
"1610612739","2013","00","Spencer Hawes","32","C","7-1","245","APR 28, 1988","26","6","Washington","201150"
"1610612739","2013","00","Alonzo Gee","33","F","6-6","225","MAY 29, 1987","27","4","Alabama","202087"
"1610612739","2013","00","Tyler Zeller","40","C-F","7-0","253","JAN 17, 1990","24","1","North Carolina","203092"
